,content_id,title,type,release_year,date_added,age_rating,duration_min,seasons,primary_genre,country,language,imdb_rating,user_rating,is_original,views_30d,completion_rate_pct,likes,content_age,release_decade,is_kids_friendly,duration_bucket,engagement_score
3763,3764,Title 3764,TV Show,2010,2020-04-04,PG,0.0,5.0,Comedy,United States,French,6.0,4.8,0,1841522,37.0,1032371,15,2010,1,N/A,0.424229059629914
3764,3765,Title 3765,Movie,1997,2022-07-04,TV-Y7,118.0,0.0,Action,United States,German,8.8,4.0,1,2545888,76.6,1241108,28,1990,1,1.5-2.5 hours,0.6882842501816879
3765,3766,Title 3766,Movie,1995,2018-10-20,R,118.0,5.0,Horror,United States,Japanese,4.7,4.7,0,3284569,89.2,1470639,30,1990,0,1.5-2.5 hours,0.8494867048884385
3766,3767,Title 3767,TV Show,2019,2019-03-04,R,0.0,5.0,Adventure,South Korea,Japanese,7.4,4.9,1,3255863,69.4,1539186,6,2010,0,N/A,0.7659807930471809
3767,3768,Title 3768,Movie,2015,2018-09-18,TV-Y7,118.0,6.0,Thriller,Japan,English,7.3,3.6,0,2771829,35.1,1423014,10,2010,1,1.5-2.5 hours,0.5561754933826069
3768,3769,Title 3769,Movie,2004,2018-03-29,PG,76.0,3.0,Sci-Fi,Canada,English,8.7,3.8,1,1677085,26.4,1234140,21,2000,1,1-1.5 hours,0.35716344179946496
3769,3770,Title 3770,TV Show,2002,2020-09-12,G,142.0,5.0,Crime,France,French,4.0,4.4,0,526242,37.2,45516,23,2000,1,> 2.5 hours,0.22773651707542197
3770,3771,Title 3771,TV Show,1991,2019-05-07,PG,81.0,5.0,Action,United States,German,5.0,3.6,0,2614127,45.4,1752208,34,1990,1,1-1.5 hours,0.5737201283303529
3771,3772,Title 3772,TV Show,2013,2020-02-02,TV-MA,137.0,5.0,Comedy,India,Korean,5.2,4.5,1,129863,45.0,1921326,12,2010,0,1.5-2.5 hours,0.19947950356863484
3772,3773,Title 3773,TV Show,2015,2015-08-11,TV-PG,136.0,8.0,Comedy,Japan,Spanish,9.2,3.1,1,3649413,57.4,1596450,10,2010,1,1.5-2.5 hours,0.7770134553870023
3773,3774,Title 3774,TV Show,2016,2020-06-30,G,0.0,7.0,Drama,Japan,Korean,4.8,4.0,0,1517104,57.9,1069798,9,2010,1,N/A,0.45916622580712096
3774,3775,Title 3775,Movie,1982,2018-08-25,TV-14,116.0,0.0,Mystery,Germany,Hindi,4.2,3.2,0,166536,55.4,1414213,43,1980,0,1.5-2.5 hours,0.2465804686962889
3775,3776,Title 3776,TV Show,1988,2021-02-25,TV-PG,0.0,6.0,Sci-Fi,Spain,French,6.9,3.6,1,2604474,45.8,106127,37,1980,1,N/A,0.5738721743484795
3776,3777,Title 3777,Movie,1997,2022-08-08,G,66.0,1.0,Action,Spain,English,6.9,3.5,1,3232104,28.0,459441,28,1990,1,1-1.5 hours,0.5968169332465664
3777,3778,Title 3778,Movie,2022,2021-08-06,PG,118.0,6.0,Drama,Australia,Korean,8.6,4.7,1,3798749,51.4,1450899,3,2020,1,1.5-2.5 hours,0.7754139169882717
3778,3779,Title 3779,Movie,2014,2023-10-12,TV-Y7,161.0,6.0,Action,South Korea,Spanish,9.2,3.4,1,2192252,93.9,1609151,11,2010,1,> 2.5 hours,0.7044387043064368
3779,3780,Title 3780,TV Show,2013,2022-03-24,PG,0.0,5.0,Romance,United States,Hindi,7.0,4.6,0,2892539,69.0,268096,12,2010,1,N/A,0.7098820431756188
3780,3781,Title 3781,TV Show,2020,2023-05-26,TV-14,61.0,7.0,Horror,Germany,Japanese,9.1,4.6,1,1658309,53.0,1530059,5,2020,0,1-1.5 hours,0.46074703405434364
3781,3782,Title 3782,Movie,1993,2022-04-21,G,168.0,2.0,Crime,United States,Korean,8.0,4.0,1,1426549,26.3,1712772,32,1990,1,> 2.5 hours,0.31918293845308077
3782,3783,Title 3783,TV Show,1983,2023-03-05,TV-MA,0.0,5.0,Sci-Fi,United States,English,5.5,3.5,1,692172,36.0,985019,42,1980,0,N/A,0.24782608552173518
3783,3784,Title 3784,TV Show,2008,2016-03-14,PG,160.0,5.0,Comedy,Germany,Spanish,9.1,3.5,1,2066803,63.1,432817,17,2000,1,> 2.5 hours,0.562421302558582
3784,3785,Title 3785,TV Show,2020,2023-05-10,G,71.0,5.0,Mystery,Germany,English,7.7,3.9,1,1195175,57.3,234221,5,2020,1,1-1.5 hours,0.40847674301104325
3785,3786,Title 3786,TV Show,2024,2022-10-21,TV-PG,0.0,5.0,Adventure,France,English,6.3,3.0,1,2731832,21.4,685145,1,2020,1,N/A,0.4953759268837989
3786,3787,Title 3787,Movie,1994,2021-01-23,TV-14,118.0,0.0,Thriller,United Kingdom,Hindi,7.7,4.1,1,1191627,26.5,636693,31,1990,0,1.5-2.5 hours,0.28474454154748924
3787,3788,Title 3788,Movie,2007,2016-07-15,TV-MA,144.0,1.0,Horror,Spain,Spanish,6.2,4.9,1,3185910,46.7,66907,18,2000,0,> 2.5 hours,0.6646878141914889
3788,3789,Title 3789,TV Show,2021,2022-03-13,G,134.0,5.0,Sci-Fi,United Kingdom,German,4.6,3.3,1,2159606,30.6,240603,4,2020,1,1.5-2.5 hours,0.44634179083992476
3789,3790,Title 3790,Movie,1995,2019-10-14,PG-13,123.0,5.0,Romance,Australia,Japanese,8.0,4.1,1,1933329,91.8,356480,30,1990,0,1.5-2.5 hours,0.6572001475004056
3790,3791,Title 3791,TV Show,1991,2018-03-26,PG,64.0,5.0,Sci-Fi,Germany,English,8.5,4.9,1,3677937,22.6,746125,34,1990,1,1-1.5 hours,0.6420920671531847
3791,3792,Title 3792,TV Show,1984,2021-02-21,TV-14,143.0,6.0,Adventure,South Korea,Spanish,8.0,4.7,0,862155,93.1,993761,41,1980,0,> 2.5 hours,0.5017236056399155
3792,3793,Title 3793,Movie,2013,2016-11-11,TV-MA,118.0,0.0,Crime,Australia,English,5.3,4.7,1,3444830,69.2,791859,12,2010,0,1.5-2.5 hours,0.7935259209962827
3793,3794,Title 3794,Movie,2021,2018-05-24,TV-MA,118.0,4.0,Crime,Germany,Korean,9.3,4.6,1,1922953,50.5,1829554,4,2020,0,1.5-2.5 hours,0.4904437432202939
3794,3795,Title 3795,Movie,1980,2019-05-25,R,82.0,0.0,Action,United Kingdom,Korean,4.1,3.6,1,1033919,60.5,1200168,45,1980,0,1-1.5 hours,0.39708827649276035
3795,3796,Title 3796,TV Show,2018,2018-03-21,TV-14,0.0,6.0,Drama,Canada,Spanish,5.8,4.8,0,2589578,50.8,566720,7,2010,0,N/A,0.5916377682038626
3796,3797,Title 3797,Movie,2011,2016-07-06,TV-MA,118.0,0.0,Crime,Canada,Japanese,5.4,4.9,0,1010961,63.0,1608518,14,2010,0,1.5-2.5 hours,0.40364456702255935
3797,3798,Title 3798,TV Show,2005,2022-05-17,G,0.0,5.0,Mystery,Spain,Hindi,4.3,4.0,0,938627,31.4,1178552,20,2000,1,N/A,0.26639443718470224
3798,3799,Title 3799,Movie,1996,2019-06-01,R,141.0,0.0,Thriller,India,German,6.2,3.7,0,2327592,29.0,103496,29,1990,0,> 2.5 hours,0.4651397601343404
3799,3800,Title 3800,Movie,2006,2022-03-24,TV-PG,156.0,6.0,Romance,South Korea,Korean,7.4,3.8,0,3627412,59.6,348837,19,2000,1,> 2.5 hours,0.7825132963115649
3800,3801,Title 3801,TV Show,2003,2020-08-05,G,135.0,5.0,Adventure,United States,Hindi,8.9,3.7,1,1892657,25.4,1201389,22,2000,1,1.5-2.5 hours,0.3854993307231595
3801,3802,Title 3802,TV Show,2014,2015-07-14,PG,150.0,5.0,Comedy,Japan,German,9.4,3.4,1,1612726,41.9,897211,11,2010,1,> 2.5 hours,0.40950956525130444
3802,3803,Title 3803,TV Show,2021,2015-12-07,TV-14,159.0,2.0,Crime,Australia,Korean,8.4,4.2,1,1537364,89.5,494863,4,2020,0,> 2.5 hours,0.5886052341643939
3803,3804,Title 3804,TV Show,2018,2022-03-19,PG,163.0,7.0,Comedy,Germany,German,6.6,4.1,0,565882,85.7,1460396,7,2010,1,> 2.5 hours,0.42768253342696694
3804,3805,Title 3805,TV Show,2005,2018-06-27,TV-Y,0.0,5.0,Crime,Canada,French,8.0,3.9,1,1338455,82.4,649814,20,2000,1,N/A,0.5303688021142059
3805,3806,Title 3806,TV Show,2017,2016-08-06,TV-Y,0.0,5.0,Mystery,India,English,8.6,3.2,1,3857472,58.0,1810239,8,2010,1,N/A,0.8106223912115758
3806,3807,Title 3807,TV Show,2002,2023-10-22,TV-14,143.0,8.0,Comedy,South Korea,Spanish,6.6,4.6,0,2407069,22.1,669047,23,2000,0,> 2.5 hours,0.449461342918693
3807,3808,Title 3808,TV Show,2001,2023-05-22,TV-PG,154.0,5.0,Drama,South Korea,Korean,8.3,3.3,0,3872428,29.1,568082,24,2000,1,> 2.5 hours,0.6972657973809429
3808,3809,Title 3809,Movie,1983,2019-10-22,R,180.0,8.0,Romance,Canada,Korean,6.7,3.2,1,2328109,89.0,1807716,42,1980,0,> 2.5 hours,0.7052173103476035
3809,3810,Title 3810,TV Show,1988,2022-10-14,PG-13,119.0,5.0,Thriller,Japan,English,6.1,4.2,1,596622,82.7,514492,37,1980,0,1.5-2.5 hours,0.42029354610725184
3810,3811,Title 3811,TV Show,1983,2020-06-02,TV-MA,134.0,3.0,Mystery,India,Korean,6.9,3.8,1,3561524,48.2,684579,42,1980,0,1.5-2.5 hours,0.7270300691326901
3811,3812,Title 3812,Movie,1986,2022-03-22,PG-13,118.0,0.0,Drama,France,Korean,7.7,3.1,0,1693971,74.7,1835096,39,1980,0,1.5-2.5 hours,0.5528963487649592
3812,3813,Title 3813,TV Show,2002,2023-07-17,TV-Y,0.0,6.0,Thriller,Japan,French,8.0,3.7,1,1924850,84.1,1572856,23,2000,1,N/A,0.6251282940028084
3813,3814,Title 3814,Movie,1981,2018-06-14,TV-Y,118.0,4.0,Drama,United Kingdom,Korean,6.0,4.5,0,1109270,66.5,1916339,44,1980,1,1.5-2.5 hours,0.43239095757513335
3814,3815,Title 3815,Movie,2003,2020-12-07,TV-PG,118.0,2.0,Drama,South Korea,Korean,7.1,4.2,1,1701231,84.0,509771,22,2000,1,1.5-2.5 hours,0.5911853517597173
3815,3816,Title 3816,TV Show,2019,2019-10-22,PG-13,0.0,5.0,Drama,India,Korean,9.0,3.7,1,1065786,38.4,1485149,6,2010,0,N/A,0.313468339637934
3816,3817,Title 3817,Movie,2010,2022-12-16,PG-13,71.0,7.0,Action,Canada,Hindi,9.4,3.4,0,261808,54.7,1593633,15,2010,0,1-1.5 hours,0.258071307996097
3817,3818,Title 3818,TV Show,2010,2021-04-27,R,89.0,2.0,Thriller,South Korea,Korean,5.2,4.3,0,2854085,63.4,1602416,15,2010,0,1-1.5 hours,0.6817139273133002
3818,3819,Title 3819,Movie,2019,2022-12-22,TV-PG,118.0,2.0,Drama,Japan,English,5.1,4.8,0,2015079,67.3,1109762,6,2010,1,1.5-2.5 hours,0.5714626812223733
3819,3820,Title 3820,Movie,2022,2021-12-23,TV-PG,118.0,0.0,Horror,United States,French,7.7,4.3,0,430209,94.0,1243985,3,2020,1,1.5-2.5 hours,0.44053152746170054
3820,3821,Title 3821,Movie,2013,2021-01-20,TV-14,118.0,0.0,Horror,United States,Korean,6.3,4.6,0,1778885,83.4,1637166,12,2010,0,1.5-2.5 hours,0.6004334837920805
3821,3822,Title 3822,TV Show,2003,2023-03-19,PG,71.0,4.0,Crime,South Korea,German,4.1,4.0,1,1998858,24.1,277221,22,2000,1,1-1.5 hours,0.3962295245311924
3822,3823,Title 3823,TV Show,2005,2021-09-04,TV-PG,168.0,8.0,Romance,India,French,5.9,4.4,1,3628816,32.7,515581,20,2000,1,> 2.5 hours,0.6751238968907165
3823,3824,Title 3824,Movie,1995,2018-07-23,TV-PG,172.0,0.0,Comedy,India,French,8.4,4.8,1,1180460,69.3,682520,30,1990,1,> 2.5 hours,0.4542694869410891
3824,3825,Title 3825,Movie,1992,2016-02-04,G,119.0,0.0,Crime,Australia,German,8.4,4.5,1,3474367,38.0,1607587,33,1990,1,1.5-2.5 hours,0.6731564831803287
3825,3826,Title 3826,TV Show,1994,2018-06-20,TV-Y7,100.0,2.0,Action,United Kingdom,English,6.7,4.8,1,3534140,31.9,1598883,31,1990,1,1-1.5 hours,0.6577224578367591
3826,3827,Title 3827,TV Show,2006,2020-02-27,PG-13,0.0,2.0,Horror,Australia,Hindi,6.6,3.9,1,959605,70.0,575294,19,2000,0,N/A,0.423941145838151
3827,3828,Title 3828,Movie,1983,2019-03-25,TV-MA,118.0,5.0,Thriller,Australia,Japanese,7.2,4.8,0,1461493,60.2,1641475,42,1980,0,1.5-2.5 hours,0.4600245528675204
3828,3829,Title 3829,Movie,1995,2022-08-30,PG-13,118.0,1.0,Romance,United Kingdom,Japanese,5.2,4.2,1,1194980,80.4,1401872,30,1990,0,1.5-2.5 hours,0.5008474929306056
3829,3830,Title 3830,TV Show,2009,2022-11-07,TV-14,0.0,5.0,Romance,Canada,English,6.9,4.7,0,3050470,44.0,1469677,16,2000,0,N/A,0.6335717583223354
3830,3831,Title 3831,TV Show,2023,2020-07-21,TV-14,64.0,6.0,Comedy,United States,Hindi,4.1,3.1,0,858109,44.7,200034,2,2020,0,1-1.5 hours,0.3075167039709359
3831,3832,Title 3832,TV Show,2009,2023-10-02,TV-14,0.0,5.0,Thriller,Canada,Spanish,6.6,4.3,1,2289684,31.3,1294451,16,2000,0,N/A,0.4686535444972474
3832,3833,Title 3833,TV Show,2015,2018-07-09,PG,0.0,2.0,Adventure,Australia,German,5.8,4.7,1,3833934,68.9,139677,10,2010,1,N/A,0.8506916815021242
3833,3834,Title 3834,TV Show,1982,2017-10-10,TV-MA,68.0,5.0,Comedy,India,French,7.7,3.3,1,663789,73.2,1125776,43,1980,0,1-1.5 hours,0.3923686238137155
3834,3835,Title 3835,Movie,2001,2016-11-29,R,126.0,4.0,Romance,United Kingdom,French,7.5,4.3,1,1811447,30.4,1196244,24,2000,0,1.5-2.5 hours,0.39331779722394233
3835,3836,Title 3836,TV Show,2001,2016-01-08,PG,0.0,1.0,Action,Japan,French,6.1,4.6,0,3010465,39.1,1442073,24,2000,1,N/A,0.6079709918202275
3836,3837,Title 3837,Movie,1991,2015-09-10,TV-14,166.0,6.0,Mystery,Germany,German,4.0,3.6,1,2048917,31.6,284376,34,1990,0,> 2.5 hours,0.43373839518058677
3837,3838,Title 3838,TV Show,2000,2019-02-20,PG,130.0,5.0,Mystery,Germany,German,5.4,3.8,0,613012,76.1,245696,25,2000,1,1.5-2.5 hours,0.3963520528681454
3838,3839,Title 3839,Movie,1983,2020-09-02,R,118.0,0.0,Horror,Spain,Japanese,7.5,4.1,0,1768697,35.7,1681053,42,1980,0,1.5-2.5 hours,0.4081052795895188
3839,3840,Title 3840,TV Show,2010,2022-06-05,TV-Y7,100.0,5.0,Romance,South Korea,Japanese,4.4,4.0,0,125153,31.4,316107,15,2010,1,1-1.5 hours,0.14437300162575448
3840,3841,Title 3841,TV Show,2023,2015-12-30,TV-MA,0.0,6.0,Action,France,Japanese,4.6,3.1,1,2906890,25.2,1601270,2,2020,0,N/A,0.5368346990954225
3841,3842,Title 3842,Movie,2010,2023-05-03,PG,79.0,5.0,Comedy,France,Hindi,7.6,3.2,1,2215260,82.3,656185,15,2010,1,1-1.5 hours,0.661489913797263
3842,3843,Title 3843,Movie,2002,2017-11-03,TV-MA,118.0,3.0,Action,Japan,French,8.2,3.2,1,1067462,29.3,754571,23,2000,0,1.5-2.5 hours,0.2773197403292859
3843,3844,Title 3844,TV Show,1999,2018-04-06,R,179.0,6.0,Sci-Fi,Spain,English,5.8,3.5,1,1412131,22.2,1447882,26,1990,0,> 2.5 hours,0.3006202325056394
3844,3845,Title 3845,TV Show,1994,2018-07-08,TV-Y7,0.0,5.0,Comedy,United States,Hindi,6.7,3.5,1,295861,24.8,1330099,31,1990,1,N/A,0.14357927204299814
3845,3846,Title 3846,TV Show,2002,2020-02-16,TV-MA,0.0,5.0,Drama,Japan,French,9.2,4.5,1,2366052,47.5,951918,23,2000,0,N/A,0.544908775999134
3846,3847,Title 3847,TV Show,2007,2015-02-02,TV-14,157.0,3.0,Comedy,Australia,German,9.2,4.1,1,190995,64.7,275197,18,2000,0,> 2.5 hours,0.2874493287856542
3847,3848,Title 3848,TV Show,1995,2016-08-23,TV-MA,116.0,3.0,Horror,Japan,German,5.7,4.5,1,3561884,49.9,517938,30,1990,0,1.5-2.5 hours,0.7338840692811905
3848,3849,Title 3849,Movie,2016,2023-01-06,TV-PG,118.0,1.0,Mystery,Germany,German,8.5,3.1,1,2574497,54.2,372491,9,2010,1,1.5-2.5 hours,0.6029756119829329
3849,3850,Title 3850,Movie,2000,2020-02-27,TV-14,118.0,0.0,Comedy,France,French,7.3,4.0,1,2204828,88.9,1149964,25,2000,0,1.5-2.5 hours,0.6863251094940512
3850,3851,Title 3851,TV Show,1994,2022-09-19,TV-MA,72.0,5.0,Drama,United States,Japanese,9.4,3.6,0,3615772,76.9,973034,31,1990,0,1-1.5 hours,0.8499672915100516
3851,3852,Title 3852,Movie,1996,2021-05-07,G,99.0,0.0,Sci-Fi,South Korea,German,6.6,4.7,1,604470,45.6,162310,29,1990,1,1-1.5 hours,0.2730707493445607
3852,3853,Title 3853,Movie,2016,2023-04-23,G,78.0,0.0,Action,Australia,Spanish,8.3,4.4,1,2651188,31.6,1972453,9,2010,1,1-1.5 hours,0.5240792936180574
3853,3854,Title 3854,Movie,1992,2016-03-28,TV-14,146.0,0.0,Thriller,South Korea,German,8.2,4.7,1,2068492,76.2,1602202,33,1990,0,> 2.5 hours,0.6150746532552964
3854,3855,Title 3855,TV Show,1998,2021-01-20,TV-MA,0.0,8.0,Mystery,Germany,French,6.7,3.1,1,133042,63.0,1777945,27,1990,0,N/A,0.27195635487997594
3855,3856,Title 3856,Movie,2009,2015-01-18,PG-13,118.0,0.0,Action,Spain,Japanese,8.4,4.4,1,2411253,92.2,542743,16,2000,0,1.5-2.5 hours,0.7304889446445978
3856,3857,Title 3857,TV Show,2024,2018-09-06,PG,0.0,2.0,Sci-Fi,South Korea,Hindi,5.4,4.1,0,1075959,88.1,881643,1,2020,1,N/A,0.5137942938343081
3857,3858,Title 3858,Movie,1997,2019-02-13,G,131.0,8.0,Thriller,Spain,German,4.7,4.7,0,801002,62.3,137742,28,1990,1,1.5-2.5 hours,0.36935063041423366
3858,3859,Title 3859,TV Show,1993,2021-01-29,PG-13,0.0,5.0,Romance,Australia,Japanese,6.3,4.0,1,358153,25.2,364949,32,1990,0,N/A,0.15452309773851877
3859,3860,Title 3860,Movie,2015,2015-10-29,TV-Y,118.0,0.0,Crime,France,Japanese,9.2,4.1,0,1030697,22.3,297949,10,2010,1,1.5-2.5 hours,0.2438049751636817
3860,3861,Title 3861,TV Show,2015,2021-03-13,PG,0.0,7.0,Horror,India,Korean,6.8,3.1,1,3515675,82.8,1048971,10,2010,1,N/A,0.8585527002199256
3861,3862,Title 3862,TV Show,1999,2017-10-28,TV-14,0.0,5.0,Action,Japan,Spanish,7.5,4.3,1,3352593,72.4,187367,26,1990,0,N/A,0.7924903329484156
3862,3863,Title 3863,Movie,1998,2021-06-25,G,136.0,0.0,Adventure,Canada,French,7.4,3.5,0,138618,62.0,1503055,27,1990,1,1.5-2.5 hours,0.2687927571800822
3863,3864,Title 3864,TV Show,2024,2016-03-09,TV-Y7,0.0,7.0,Thriller,United States,German,4.7,3.0,0,3512009,71.7,651992,1,2020,1,N/A,0.8136027987076965
3864,3865,Title 3865,TV Show,2023,2018-08-21,G,117.0,3.0,Romance,United Kingdom,Korean,6.1,3.1,1,3251659,60.5,1901117,2,2020,1,1.5-2.5 hours,0.7297501913130261
3865,3866,Title 3866,TV Show,1986,2021-08-16,R,0.0,5.0,Adventure,United Kingdom,French,7.9,4.9,1,1083122,63.4,1575543,39,1980,0,N/A,0.4160687467890537
3866,3867,Title 3867,TV Show,2023,2015-12-08,G,0.0,5.0,Crime,Australia,Hindi,9.3,3.7,0,3581062,36.9,1668917,2,2020,1,N/A,0.6847607771921373
3867,3868,Title 3868,TV Show,1983,2023-04-03,TV-Y7,69.0,5.0,Crime,Japan,Spanish,4.9,4.7,1,2576025,54.2,1079720,42,1980,1,1-1.5 hours,0.6032048126132347
3868,3869,Title 3869,TV Show,2013,2016-01-27,TV-Y7,155.0,5.0,Mystery,Japan,Japanese,6.3,4.9,1,2038423,20.8,188149,12,2010,1,> 2.5 hours,0.38896429085179984
3869,3870,Title 3870,TV Show,1981,2015-09-13,TV-14,116.0,8.0,Adventure,Japan,German,4.5,4.9,0,3636727,70.2,1841133,44,1980,0,1.5-2.5 hours,0.826310550154013
3870,3871,Title 3871,TV Show,1984,2023-11-04,TV-Y7,0.0,5.0,Mystery,United States,Hindi,5.3,4.8,0,3242365,44.9,171109,41,1980,1,N/A,0.6659560874792405
3871,3872,Title 3872,Movie,1989,2015-11-03,G,118.0,8.0,Mystery,France,French,6.1,4.8,0,1531699,69.2,1341969,36,1980,1,1.5-2.5 hours,0.506555481827575
3872,3873,Title 3873,Movie,2011,2020-01-08,TV-14,131.0,1.0,Mystery,India,Korean,7.0,3.6,1,3983918,89.5,649448,14,2010,0,1.5-2.5 hours,0.9555893433706943
3873,3874,Title 3874,TV Show,2021,2023-03-01,TV-MA,135.0,7.0,Mystery,Japan,French,5.3,3.3,1,2735006,64.4,1393959,4,2020,0,1.5-2.5 hours,0.6678520281930775
3874,3875,Title 3875,TV Show,2020,2020-01-11,G,0.0,5.0,Romance,Canada,French,5.3,4.3,1,2441209,44.6,827508,5,2020,1,N/A,0.5445823570014818
3875,3876,Title 3876,Movie,1992,2015-06-05,TV-PG,149.0,8.0,Horror,India,Spanish,8.3,4.0,1,418529,35.5,906505,33,1990,1,> 2.5 hours,0.20477952264368726
3876,3877,Title 3877,Movie,2018,2017-07-12,PG,109.0,7.0,Comedy,United States,German,9.3,3.2,0,2905157,38.9,80210,7,2010,1,1.5-2.5 hours,0.591374748380558
3877,3878,Title 3878,Movie,1984,2019-06-27,TV-Y7,118.0,0.0,Romance,Japan,Hindi,5.8,4.4,0,3128926,94.0,456200,41,1980,1,1.5-2.5 hours,0.8453401906855244
3878,3879,Title 3879,TV Show,1989,2020-06-26,TV-Y,63.0,7.0,Sci-Fi,Australia,Spanish,7.8,4.1,0,1598242,66.2,571386,36,1980,1,1-1.5 hours,0.504536959276638
3879,3880,Title 3880,Movie,1989,2023-12-15,R,118.0,1.0,Mystery,United States,Korean,5.4,4.7,0,1262887,53.0,1302889,36,1980,0,1.5-2.5 hours,0.40143357094232013
3880,3881,Title 3881,TV Show,2017,2022-09-25,TV-PG,0.0,5.0,Thriller,India,Japanese,9.1,4.2,1,2080690,37.3,1634157,8,2010,1,N/A,0.4613043582869853
3881,3882,Title 3882,TV Show,2006,2015-04-14,TV-Y7,175.0,2.0,Thriller,Spain,German,7.7,4.1,1,103569,78.0,471660,19,2000,1,> 2.5 hours,0.32753539272233007
3882,3883,Title 3883,Movie,2000,2019-03-13,G,116.0,0.0,Adventure,Spain,Japanese,8.4,3.9,0,2110428,49.1,1118806,25,2000,1,1.5-2.5 hours,0.512965070553944
3883,3884,Title 3884,TV Show,1987,2015-10-13,TV-14,80.0,5.0,Adventure,Australia,Spanish,4.3,3.9,0,2117564,42.6,147404,38,1980,0,1-1.5 hours,0.4880354734975521
3884,3885,Title 3885,TV Show,1980,2020-01-19,TV-PG,175.0,5.0,Sci-Fi,South Korea,Korean,7.3,4.9,0,1043592,36.7,367000,45,1980,1,> 2.5 hours,0.3033392304828838
3885,3886,Title 3886,TV Show,2007,2017-01-13,TV-Y,156.0,5.0,Romance,United Kingdom,Korean,6.9,3.3,1,90584,33.9,1367484,18,2000,1,> 2.5 hours,0.14918763736600277
3886,3887,Title 3887,TV Show,2018,2016-02-17,PG,172.0,5.0,Thriller,Australia,Hindi,5.6,3.9,1,1542088,40.5,1648365,7,2010,1,> 2.5 hours,0.3933138361130494
3887,3888,Title 3888,Movie,1993,2015-03-10,TV-14,118.0,8.0,Drama,Spain,French,5.4,4.3,1,3474354,67.0,1079071,32,1990,0,1.5-2.5 hours,0.7891545331749662
3888,3889,Title 3889,Movie,2000,2020-12-11,R,157.0,0.0,Drama,Australia,Korean,7.2,3.9,0,1741201,38.0,978054,25,2000,0,> 2.5 hours,0.4131808682473877
3889,3890,Title 3890,TV Show,2009,2016-03-19,PG-13,169.0,5.0,Comedy,Germany,Korean,7.9,3.6,1,1557821,24.5,1083515,16,2000,0,> 2.5 hours,0.3316737926029296
3890,3891,Title 3891,TV Show,2000,2017-12-30,R,121.0,5.0,Drama,Spain,French,4.2,3.6,0,1062879,46.9,521373,25,2000,0,1.5-2.5 hours,0.3470322884387932
3891,3892,Title 3892,Movie,1988,2021-08-10,TV-PG,118.0,3.0,Action,France,English,7.1,3.5,1,183229,63.9,389289,37,1980,1,1.5-2.5 hours,0.28308442558217034
3892,3893,Title 3893,TV Show,1996,2018-12-27,TV-Y7,0.0,5.0,Mystery,Japan,Korean,4.9,3.7,1,1332531,24.5,32701,29,1990,1,N/A,0.29788019967054913
3893,3894,Title 3894,Movie,1984,2020-02-27,TV-MA,118.0,5.0,Sci-Fi,France,German,4.8,4.7,1,3443665,53.9,1029492,41,1980,0,1.5-2.5 hours,0.732151170515719
3894,3895,Title 3895,TV Show,2010,2016-08-09,TV-Y7,170.0,5.0,Adventure,South Korea,Japanese,7.4,4.0,1,3827935,23.9,356297,15,2010,1,> 2.5 hours,0.6697918290275298
3895,3896,Title 3896,TV Show,2019,2022-04-06,PG,0.0,2.0,Action,Australia,Japanese,5.7,3.5,1,3106121,77.6,1316569,6,2010,1,N/A,0.7763194312784361
3896,3897,Title 3897,Movie,2017,2016-01-19,TV-PG,155.0,0.0,Horror,Germany,Spanish,6.4,3.8,0,892496,85.4,910125,8,2010,1,> 2.5 hours,0.4754747681556125
3897,3898,Title 3898,Movie,2022,2016-03-15,TV-MA,171.0,0.0,Mystery,Spain,French,6.0,3.2,0,259105,92.3,993509,3,2020,0,> 2.5 hours,0.4080658568811064
3898,3899,Title 3899,Movie,1998,2015-03-09,TV-14,118.0,0.0,Thriller,Japan,French,7.6,4.8,1,3914309,71.8,1260683,27,1990,0,1.5-2.5 hours,0.8743479646569028
3899,3900,Title 3900,Movie,2015,2018-09-15,TV-MA,118.0,2.0,Mystery,Germany,French,6.6,3.8,0,3531960,67.4,526407,10,2010,0,1.5-2.5 hours,0.7993954569375066
3900,3901,Title 3901,TV Show,2012,2020-10-25,PG,0.0,5.0,Adventure,Germany,German,9.3,5.0,0,1598441,72.1,460397,13,2010,1,N/A,0.5281668093587257
3901,3902,Title 3902,Movie,1992,2020-03-20,G,118.0,5.0,Crime,France,French,5.9,3.7,1,991995,84.1,1774127,33,1990,1,1.5-2.5 hours,0.4851996591990628
3902,3903,Title 3903,TV Show,1993,2020-05-03,TV-Y,107.0,5.0,Crime,United Kingdom,German,8.1,4.7,1,786900,80.5,398173,32,1990,1,1.5-2.5 hours,0.4400353245971427
3903,3904,Title 3904,Movie,2012,2021-04-21,TV-Y7,118.0,7.0,Action,India,Japanese,5.4,3.5,1,1967460,52.9,170278,13,2010,1,1.5-2.5 hours,0.5067198115794819
3904,3905,Title 3905,Movie,2008,2019-06-15,TV-PG,118.0,8.0,Romance,United Kingdom,Hindi,6.8,3.2,0,366962,68.8,1212704,17,2000,1,1.5-2.5 hours,0.3302444513722413
3905,3906,Title 3906,TV Show,2022,2022-02-20,PG,0.0,5.0,Thriller,Australia,English,7.0,3.1,0,131255,32.1,53129,3,2020,1,N/A,0.1480883041428364
